Name,Type,Build,Dir,minArea,maxArea,representativeArea,floorAreaRatio,minDeal,maxDeal,medianDeal,minLease,maxLease,medianLease,minDealUnit,maxDealUnit,medianDealUnit,minLeaseUnit,maxLeaseUnit,medianLeaseUnit,Lat,Lon,BUS,METRO,INFANT,PRESCHOOL,SCHOOLPOI,HOSPITAL,PARKING,MART,CONVENIENCE,WASHING,BANK,OFFICE,sector
청담쿼럼505,오피스텔,202203,WW,109.27,136.69,125.0,501,183700,263000,215350,130000,190000,140000,5332,7627,5695,3702,5220,3702,37.524694,127.048215,10,0,7,2,19,0,19,1,5,16,31,6,청담동
PH129,아파트,202008,WW,332.88,332.88,332.0,365,900000,1500000,1250000,900000,1000000,1000000,8961,14936,12446,8961,9957,9957,37.526054,127.054312,5,0,6,1,19,0,13,1,5,10,22,6,청담동
청담현대3차,아파트,199906,WW,91.43,142.19,108.0,324,220000,410000,280000,100000,150000,100000,7450,9545,8571,3026,3492,3061,37.527354,127.053394,3,0,6,1,19,0,12,1,3,8,24,6,청담동
청담e-편한세상2차(204동),아파트,200512,WW,108.23,128.68,108.0,234,220000,220000,220000,128000,135000,,6734,6734,6734,3306,3782,,37.5207,127.04505,11,0,7,2,19,0,15,0,5,9,25,6,청담동
한양5차,아파트,197911,WW,108.27,168.46,127.0,192,380000,580000,459000,87000,185000,147000,11019,12182,11948,2645,3904,3826,37.529063,127.041946,7,1,1,1,18,0,14,0,3,2,17,6,청담동
청담삼성1차,아파트,199712,WW,79.1,112.37,79.0,314,165000,200000,165000,84000,85000,85000,5608,7323,6904,3515,3557,3557,37.519514,127.047747,7,0,8,1,19,0,7,0,7,8,29,6,청담동
진흥,아파트,198407,WW,110.92,221.01,110.0,179,280000,490000,280000,95000,250000,100000,7030,8415,8415,2855,3857,3005,37.519107,127.053193,12,1,7,1,19,0,10,0,2,4,22,6,청담동
뉴현대리버빌,아파트,199612,WW,182.8,182.8,182.0,313,350000,350000,350000,0,0,,6357,6357,6357,0,0,,37.524255,127.055764,7,0,6,1,19,0,14,0,6,7,23,6,청담동
빌폴라리스,아파트,200910,WW,203.81,203.81,203.0,249,550000,550000,550000,0,0,,8957,8957,8957,0,0,,37.525509,127.053746,5,0,7,1,19,0,19,1,8,11,24,6,청담동
하우스에딘브로우,아파트,200410,WW,183.11,183.11,183.0,198,300000,300000,300000,0,0,,5419,5419,5419,0,0,,37.520385,127.044048,11,0,7,1,19,0,13,0,3,7,24,6,청담동
청담대우멤버스카운티V,아파트,200307,WW,170.36,181.03,170.0,177,0,0,,180000,180000,180000,0,0,,3288,3500,3500,37.527313,127.050532,4,0,7,1,19,0,17,1,4,9,28,6,청담동
청담대우멤버스카운티8차,아파트,200407,WW,153.3,153.3,153.0,222,310000,310000,310000,0,0,,6698,6698,6698,0,0,,37.527371,127.051018,2,0,6,1,19,0,16,1,4,8,26,6,청담동
더리버스청담(주상복합),아파트,201901,WW,49.5,49.5,49.0,519,150000,150000,150000,0,0,,10120,10120,10120,0,0,,37.524381,127.05538,7,0,6,1,19,0,14,0,6,7,23,6,청담동
청담상지리츠빌3차,아파트,199906,WW,277.14,277.14,277.0,0,350000,350000,350000,0,0,,4177,4177,4177,0,0,,37.526276,127.048814,9,0,6,1,19,0,19,1,6,13,30,6,청담동
청담e-편한세상4차,아파트,201102,WW,107.21,160.85,160.0,247,229000,350000,300000,0,0,,6095,7231,6198,0,0,,37.520634,127.046907,9,0,8,2,19,0,12,0,7,12,30,6,청담동
네이처포엠,오피스텔,200504,WW,88.2,101.31,91.0,298,100000,205000,205000,0,0,,3757,7447,7447,0,0,,37.525286,127.047209,10,0,8,2,19,0,18,1,5,15,29,6,청담동
연세힐하우스I,아파트,200312,WW,190.69,198.98,190.0,304,340000,350000,340000,0,0,,5677,6090,5916,0,0,,37.52837,127.0476,4,0,4,1,19,0,9,1,2,6,21,6,청담동
상지리츠빌카일룸2차,아파트,200608,WW,281.6,281.6,281.0,298,850000,1200000,850000,0,0,,10000,14117,10000,0,0,,37.52646,127.054288,5,0,6,1,19,0,13,1,4,9,22,6,청담동
효성청담101 2차,아파트,202203,WW,243.96,309.95,244.0,199,820000,820000,820000,650000,700000,650000,11110,11155,11110,6954,9484,8806,37.527544,127.047078,7,0,5,1,19,0,14,1,2,9,25,6,청담동
청담대우멤버스카운티10차,아파트,200405,WW,160.25,163.72,162.0,240,0,0,,180000,180000,180000,0,0,,3651,3719,3673,37.526691,127.050574,7,0,7,1,19,0,17,1,8,10,28,6,청담동
"마크힐스1,2단지",아파트,201007,WW,260.18,286,260.0,0,640000,850000,850000,480000,480000,480000,8137,10807,10807,6103,6103,6103,37.524647,127.055171,7,0,6,1,19,0,15,0,7,8,23,6,청담동
대우로얄카운티III,아파트,200301,WW,261.83,269.22,261.0,211,500000,530000,500000,0,0,,6145,6513,6333,0,0,,37.525824,127.048085,10,0,7,2,19,0,19,1,5,15,30,6,청담동
청담대우로얄카운티Ⅰ,아파트,199910,WW,260.26,265.13,265.0,184,470000,530000,470000,0,0,,5863,6612,5863,0,0,,37.526446,127.048145,10,0,6,1,19,0,18,1,3,13,29,6,청담동
영동한양1차,아파트,197712,WW,65.45,121.76,90.0,211,300000,420000,310000,55000,130000,70000,10655,12305,11387,2236,3560,2571,37.530367,127.039304,4,1,0,0,16,0,10,0,0,2,12,6,청담동
상지리츠빌5차,아파트,200102,WW,162.47,236.34,162.0,0,290000,550000,300000,190000,190000,,5918,7704,6122,3830,3830,,37.52655,127.052092,3,0,8,1,19,0,17,1,8,9,25,6,청담동
신동아,아파트,199702,WW,103.81,103.81,103.0,285,250000,270000,250000,68000,75000,70000,8024,8666,8024,2182,2407,2247,37.52299,127.058767,8,0,3,0,19,0,9,0,3,3,18,6,청담동
청담신원아침도시마인(도시형),아파트,201309,WW,35.63,70.29,39.0,399,33000,85000,35000,0,0,,2797,4997,2967,0,0,,37.526467,127.049604,6,0,7,1,19,0,18,1,6,11,30,6,청담동
"더헤리움(A동,도시형)",아파트,201704,WW,68.97,68.97,68.0,199,0,0,,80000,85000,80000,0,0,,3889,4132,3889,37.523623,127.052716,12,1,9,2,19,0,21,1,7,14,25,6,청담동
청구,아파트,199205,WW,104.76,104.76,104.0,261,240000,300000,250000,88000,88000,88000,7629,9536,7947,2797,2797,2797,37.52004,127.058283,7,1,3,0,19,0,9,0,4,4,18,6,청담동
청담브르넨,아파트,201910,WW,204.36,257.62,204.0,199,700000,1000000,1000000,70000,850000,700000,10417,16205,16205,1134,12154,11343,37.527279,127.047782,9,0,6,1,19,0,16,1,2,10,26,6,청담동
청담자이,아파트,201203,WW,70.8,120.58,71.0,266,219000,400000,230000,110000,250000,120000,9366,11806,10709,4437,6945,5587,37.524236,127.056715,8,0,6,0,19,0,13,0,4,5,19,6,청담동
위레벤646(도시형),아파트,202106,WW,49.5,68.76,49.0,470,124800,191400,124800,0,0,,7691,10057,8420,0,0,,37.519595,127.057879,8,1,3,0,19,0,9,0,3,4,18,6,청담동
이니그마빌Ⅰ,아파트,200103,WW,271.08,271.08,271.0,265,500000,500000,500000,0,0,,6099,6099,6099,0,0,,37.525563,127.04362,12,1,7,2,19,0,30,0,6,8,22,6,청담동
연세2차,아파트,199712,WW,147.69,147.69,147.0,399,300000,300000,300000,0,0,,6747,6747,6747,0,0,,37.52867,127.047845,4,0,4,1,19,0,8,1,2,6,21,6,청담동
케이씨빌,아파트,200411,WW,123.51,123.51,123.0,199,160000,160000,160000,90000,100000,90000,4300,4300,4300,2419,2688,2419,37.519018,127.038771,4,0,2,1,18,0,5,0,1,0,13,6,청담동
청담현대빌라트,아파트,199811,WW,196.53,196.53,196.0,225,350000,350000,350000,0,0,,5903,5903,5903,0,0,,37.526661,127.049093,6,0,6,1,19,0,19,1,5,11,30,6,청담동
삼호,아파트,199706,WW,192.43,245.29,245.0,0,390000,390000,390000,0,0,,5262,6715,5262,0,0,,37.527263,127.048791,7,0,6,1,19,0,17,1,4,8,28,6,청담동
청담파라곤Ⅱ 1단지,아파트,201004,WW,208.07,217,217.0,249,400000,400000,400000,350000,350000,350000,6094,6122,6094,5332,5563,5332,37.528686,127.046533,3,0,4,1,19,0,7,1,1,5,21,6,청담동
청담범신칼릭스빌,아파트,200605,WW,104.55,104.55,104.0,249,250000,250000,250000,110000,110000,110000,7947,7947,7947,3497,3497,3497,37.525252,127.050787,5,0,9,1,19,0,20,1,11,11,29,6,청담동
청담힐,아파트,199704,WW,226.96,226.96,226.0,0,340000,360000,360000,0,0,,4973,5266,5266,0,0,,37.527494,127.048482,6,0,6,1,19,0,17,1,2,9,27,6,청담동
청담e-편한세상3차,아파트,200711,WW,105.17,106.34,106.0,248,213000,220000,215000,90000,125000,125000,6643,6861,6705,2807,3898,3898,37.518596,127.045575,5,0,4,1,19,0,4,0,3,5,22,6,청담동
씨티2차,아파트,199207,WW,97.87,148.05,97.0,0,0,0,,95000,150000,95000,0,0,,2680,3408,3238,37.528425,127.048844,5,0,5,1,19,0,12,1,1,6,22,6,청담동
구산,아파트,199311,WW,75.06,144.54,75.0,248,220000,220000,220000,125000,130000,,9697,9697,9697,2870,2984,,37.52668,127.05395,4,0,6,1,19,0,12,1,4,9,23,6,청담동
청담에디션,오피스텔,201801,WW,129.62,129.62,129.0,767,200000,200000,200000,0,0,,5125,5125,5125,0,0,,37.524364,127.045769,10,0,7,2,19,0,20,1,7,13,26,6,청담동
위레벤646,오피스텔,202106,WW,43.32,67.34,43.0,470,56800,105923,56800,70000,70000,,4339,5247,4367,3673,3673,,37.519611,127.057873,8,1,3,0,19,0,9,0,3,4,18,6,청담동
삼환,아파트,199911,WW,109.84,110.13,110.0,264,180000,180000,180000,95000,110000,109000,5409,5459,5409,2855,3306,3276,37.5215,127.04767,12,0,8,2,19,0,16,0,6,14,31,6,청담동
라테라스청담(도시형),아파트,201810,WW,26.86,60.22,27.0,358,35000,80000,36000,28000,29000,28500,3857,4897,4408,3085,3560,3489,37.519721,127.050522,7,1,8,1,19,0,8,0,7,9,23,6,청담동
한양2차,아파트,197809,WW,160.57,192.55,160.0,143,550000,630000,550000,190000,200000,190000,10296,11364,11364,3444,3926,3926,37.529834,127.04034,4,1,1,0,16,0,14,0,1,2,15,6,청담동
청담래미안로이뷰,아파트,201401,WW,136.11,136.11,136.0,370,270000,400000,315000,180000,230000,210000,6563,9723,7657,4375,5591,5105,37.524843,127.055994,6,0,6,1,19,0,14,0,4,6,22,6,청담동
대우로얄카운티II,아파트,200204,WW,263.21,263.21,263.0,289,500000,500000,500000,0,0,,6285,6285,6285,0,0,,37.526145,127.047572,10,0,7,1,19,0,18,1,3,14,28,6,청담동
대우로얄카운티V,아파트,200307,WW,276.67,276.67,276.0,299,500000,500000,500000,0,0,,5989,5989,5989,0,0,,37.522605,127.052289,16,1,9,2,19,0,22,0,4,14,25,6,청담동
상지리츠빌10차,아파트,200709,WW,202.64,202.64,202.0,229,380000,380000,380000,0,0,,6219,6219,6219,0,0,,37.526051,127.049394,7,0,7,1,19,0,19,1,8,13,31,6,청담동
청담삼성,아파트,199802,WW,158.2,158.2,158.0,0,230000,230000,230000,0,0,,4812,4812,4812,0,0,,37.522972,127.051419,13,1,9,2,19,0,23,1,6,17,25,6,청담동
씨티3차,아파트,199601,WW,166.54,166.54,166.0,282,350000,350000,350000,0,0,,6970,6970,6970,0,0,,37.528224,127.049582,4,0,5,1,19,0,13,1,2,7,23,6,청담동
청담영풍마드레빌,아파트,200310,WW,103.93,103.93,103.0,231,210000,210000,210000,0,0,,6740,6740,6740,0,0,,37.519156,127.044663,6,0,4,1,19,0,8,0,3,6,23,6,청담동
대우리츠카운티,아파트,200110,WW,230.57,230.57,230.0,299,390000,400000,390000,0,0,,5605,5749,5605,0,0,,37.526638,127.048482,9,0,6,1,19,0,18,1,4,12,29,6,청담동
청담대우멤버스카운티11차,아파트,200404,WW,156.01,183.28,183.0,246,290000,320000,320000,0,0,,5239,6781,5781,0,0,,37.526155,127.049948,7,0,7,1,19,0,18,1,8,11,30,6,청담동
두산,아파트,199606,WW,240.62,245.52,240.0,127,580000,600000,580000,450000,450000,,7826,8096,7989,6072,6072,,37.526672,127.047403,10,0,6,1,19,0,16,1,4,12,26,6,청담동
청담대우멤버스카운티Ⅲ,아파트,200306,WW,165.88,166.11,166.0,185,300000,300000,300000,180000,180000,180000,5974,5974,5974,3585,3606,3585,37.526761,127.050301,7,0,7,1,19,0,17,1,7,10,30,6,청담동
상지리츠빌4차,아파트,200009,WW,196.25,228.04,196.0,256,400000,420000,420000,0,0,,5800,7084,7084,0,0,,37.527862,127.048263,5,0,6,1,19,0,14,1,2,7,25,6,청담동
청담아이파크,아파트,201402,WW,137.05,137.11,137.0,423,310000,450000,350000,170000,230000,210000,7480,10858,8445,4102,5550,5067,37.525261,127.055378,6,0,6,1,19,0,13,0,6,8,22,6,청담동
한양7차,아파트,198104,WW,114.55,151.04,114.0,320,400000,500000,400000,79000,200000,85000,10946,13049,11599,2291,4379,2465,37.529411,127.043638,6,1,4,1,18,0,8,0,0,2,18,6,청담동
현대1차,아파트,198312,WW,103.32,172.47,103.0,174,260000,260000,260000,160000,160000,,8345,8345,8345,3075,3075,,37.519536,127.051013,11,1,8,1,19,0,9,0,6,8,23,6,청담동
청담대우멤버스카운티Vll,아파트,200404,WW,158.89,159.35,159.0,220,0,0,,180000,180000,180000,0,0,,3742,3766,3742,37.527084,127.051271,3,0,7,1,19,0,16,1,7,8,26,6,청담동
청담역푸르지오시티,오피스텔,201406,WW,57.36,57.36,57.0,884,45000,45000,45000,0,0,,2610,2610,2610,0,0,,37.519811,127.056657,10,1,3,0,19,0,10,0,5,5,19,6,청담동
경원,오피스텔,199101,WW,42.32,61.94,42.0,761,29000,52000,30000,12000,17000,15000,2283,2818,2361,923,1338,1181,37.523676,127.045329,9,0,7,2,19,0,22,0,7,11,26,6,청담동
청담동양파라곤,아파트,200603,WW,204.84,287.34,204.0,225,500000,700000,600000,400000,500000,,6055,10371,9723,5105,6055,,37.521769,127.054732,12,1,7,0,19,0,16,0,7,9,22,6,청담동
진흥,아파트,198407,WW,109.31,180.67,145.0,178,270000,380000,380000,93000,95000,,6979,8663,8663,2821,2881,,37.520112,127.051472,14,1,9,1,19,0,15,0,5,8,23,6,청담동
삼성헤렌하우스2,아파트,201012,WW,133.03,273.46,189.0,0,350000,540000,400000,0,0,,6539,9694,6996,0,0,,37.51936,127.061176,5,0,3,0,17,0,5,0,0,1,13,6,청담동
건영,아파트,199409,WW,105.06,105.06,105.0,397,270000,400000,315000,57000,57000,57000,8501,12593,9917,1795,1795,1795,37.527524,127.052159,3,0,7,1,19,0,14,1,4,8,24,6,청담동
청담휴먼스타빌,아파트,200510,WW,48.42,48.42,48.0,1102,84000,95000,85000,0,0,,5785,6543,5854,0,0,,37.523772,127.046086,12,0,8,2,19,0,20,1,7,14,27,6,청담동
청담e-편한세상2차,아파트,200604,WW,103.39,137.37,103.0,229,218000,270000,218000,140000,150000,140000,6232,6997,6997,3378,4493,4493,37.521414,127.045392,8,0,7,2,19,0,17,0,7,10,26,6,청담동
더리버스청담,오피스텔,201901,WW,77.43,77.43,77.0,519,170000,190000,180000,0,0,,7298,8157,7728,0,0,,37.524378,127.055381,7,0,6,1,19,0,14,0,6,7,23,6,청담동
청담CJ빌리지,아파트,200404,WW,172.2,172.62,172.0,248,260000,270000,260000,0,0,,4997,5189,4997,0,0,,37.526802,127.049815,6,0,7,1,19,0,18,1,7,10,30,6,청담동
청담어퍼하우스,아파트,201911,WW,225.49,227.71,225.0,199,660000,680000,680000,0,0,,9612,9991,9991,0,0,,37.521029,127.050507,11,1,9,2,19,0,20,0,4,10,25,6,청담동
대우멤버스카운티Ⅱ,아파트,200306,WW,155.89,173.95,155.0,241,230000,250000,230000,0,0,,4586,5332,4905,0,0,,37.522608,127.051463,13,1,9,2,19,0,25,1,3,15,25,6,청담동
호원,아파트,199912,WW,276.59,276.66,276.0,234,500000,500000,500000,0,0,,5989,5989,5989,0,0,,37.526781,127.047156,10,0,6,1,19,0,15,1,3,11,26,6,청담동
한신오페라하우스2차,아파트,200511,WW,140.91,140.91,140.0,242,0,0,,160000,160000,160000,0,0,,3778,3778,3778,37.518993,127.045638,6,0,7,1,19,0,4,0,5,5,23,6,청담동
청담그랑빌(주상복합),아파트,200411,WW,107.42,107.42,107.0,322,148000,148000,148000,0,0,,4572,4572,4572,0,0,,37.519083,127.049053,7,1,7,1,19,0,4,0,7,7,25,6,청담동
청담e-편한세상1차,아파트,200212,WW,101.41,165.32,101.0,296,208000,290000,220000,123000,200000,125000,5710,7855,7201,4007,4091,4091,37.520659,127.047856,10,0,8,2,19,0,13,0,10,13,30,6,청담동
청담아르지움(도시형),아파트,201502,WW,28.69,58.46,28.0,249,47000,139000,47000,0,0,,5165,7922,5549,0,0,,37.519788,127.048196,7,0,8,1,19,0,8,0,7,9,29,6,청담동
목화,아파트,199501,WW,149.56,149.56,149.0,336,300000,350000,345000,120000,140000,130000,6656,7765,7654,2662,3106,2884,37.528144,127.049903,4,0,5,1,19,0,13,1,2,7,23,6,청담동
현대2차,아파트,198805,WW,97.75,97.9,97.0,200,205000,220000,210000,80000,90000,80000,6986,7498,7157,2726,3067,2726,37.521593,127.040774,9,0,4,1,19,0,16,0,4,6,20,6,청담동
상지리츠빌9차,아파트,200404,WW,196.02,219.25,219.0,249,400000,400000,400000,300000,300000,,6038,6038,6038,5060,5060,,37.526913,127.04789,10,0,6,1,19,0,18,1,3,10,27,6,청담동
청담스위트(도시형),아파트,201503,WW,19.28,21.07,20.0,199,21700,26000,25000,20000,23000,21500,3587,4298,4132,3306,3802,3554,37.519286,127.047421,7,0,7,1,19,0,4,0,7,8,29,6,청담동
아노블리81,오피스텔,201812,WW,81.65,139.38,104.0,856,115000,340000,185000,52500,170000,95000,4388,10218,5880,2143,5109,3020,37.523844,127.041657,10,1,7,2,19,0,26,0,11,6,21,6,청담동
한양8차,아파트,198406,WW,214.49,224.21,214.0,195,830000,830000,830000,250000,280000,,12822,12822,12822,3689,4246,,37.529975,127.042172,6,1,1,1,18,0,9,0,0,2,16,6,청담동
한신오페라하우스,아파트,200311,WW,101.53,160.24,160.0,252,215000,295000,295000,150000,220000,200000,5397,7037,6095,3099,4545,4132,37.519236,127.045691,8,0,7,1,19,0,6,0,5,6,23,6,청담동
청담범신칼릭스빌2차,아파트,200705,WW,121.47,121.47,121.0,199,330000,330000,330000,0,0,,9016,9016,9016,0,0,,37.526683,127.051751,3,0,8,1,19,0,17,1,7,9,26,6,청담동
청담디에브스,아파트,201708,WS,152.31,152.31,152.0,227,170000,170000,170000,130000,130000,130000,3697,3697,3697,2827,2827,2827,37.522862,127.049146,11,0,9,2,19,0,24,1,5,16,31,6,청담동
상지리츠빌6차,아파트,200202,WS,169.3,169.3,169.0,290,0,0,,190000,190000,190000,0,0,,3717,3717,3717,37.527753,127.050368,4,0,6,1,19,0,16,1,3,7,26,6,청담동
삼성현대1차,아파트,200512,WS,176.36,176.36,176.0,245,0,0,,200000,200000,200000,0,0,,3757,3757,3757,37.519085,127.054935,11,1,3,1,19,0,10,0,3,5,20,6,청담동
에비뉴나인티(도시형),아파트,202009,WS,65.85,67.57,66.0,199,153800,168000,161400,120000,140000,135000,7703,8415,8084,5921,7012,6762,37.525186,127.042563,12,1,7,2,19,0,28,0,8,8,21,6,청담동
청담린든그로브,아파트,201708,WS,114.36,277.45,114.0,193,360000,800000,360000,167000,220000,170000,9547,10439,10439,4843,6380,4930,37.522752,127.053648,14,1,7,2,19,0,22,0,7,10,23,6,청담동
삼성청담공원,아파트,199908,WS,81.95,132.18,132.0,271,178000,280000,250000,87000,87000,,6261,7265,6261,2713,2713,,37.522268,127.050266,11,1,9,2,19,0,26,0,5,14,27,6,청담동
청담대우유로카운티,아파트,200404,WS,124.96,161.21,142.0,282,235000,350000,350000,220000,220000,,6053,8206,8148,4517,4517,,37.523597,127.050059,8,0,9,2,19,0,24,1,7,16,30,6,청담동
현대리버스텔,오피스텔,199110,WS,44.83,48.33,48.0,1059,35000,38500,35000,14000,15000,14000,2410,2652,2410,964,1127,964,37.524063,127.055461,8,0,6,1,19,0,15,0,7,7,23,6,청담동
더헤리움(B동),아파트,201706,WS,44.13,57.87,57.0,192,105000,110000,109950,70000,79000,,6198,6380,6377,5259,5935,,37.523615,127.052539,12,1,9,2,19,0,22,1,8,15,25,6,청담동
청담스테이,아파트,201802,WS,30.26,32.55,30.0,199,63200,89000,89000,56000,72000,64000,6529,9807,9807,5785,7934,7052,37.519189,127.042292,4,0,4,1,19,0,9,0,3,3,21,6,청담동
청담쿼럼505,오피스텔,202203,WS,109.27,136.69,125.0,501,183700,263000,215350,130000,190000,140000,5332,7627,5695,3702,5220,3702,37.524694,127.048215,10,0,7,2,19,0,19,1,5,16,31,6,청담동
PH129,아파트,202008,WS,332.88,332.88,332.0,365,900000,1500000,1250000,900000,1000000,1000000,8961,14936,12446,8961,9957,9957,37.526054,127.054312,5,0,6,1,19,0,13,1,5,10,22,6,청담동
청담현대3차,아파트,199906,WS,91.43,142.19,108.0,324,220000,410000,280000,100000,150000,100000,7450,9545,8571,3026,3492,3061,37.527354,127.053394,3,0,6,1,19,0,12,1,3,8,24,6,청담동
청담e-편한세상2차(204동),아파트,200512,WS,108.23,128.68,108.0,234,220000,220000,220000,128000,135000,,6734,6734,6734,3306,3782,,37.5207,127.04505,11,0,7,2,19,0,15,0,5,9,25,6,청담동
한양5차,아파트,197911,WS,108.27,168.46,127.0,192,380000,580000,459000,87000,185000,147000,11019,12182,11948,2645,3904,3826,37.529063,127.041946,7,1,1,1,18,0,14,0,3,2,17,6,청담동
청담삼성1차,아파트,199712,WS,79.1,112.37,79.0,314,165000,200000,165000,84000,85000,85000,5608,7323,6904,3515,3557,3557,37.519514,127.047747,7,0,8,1,19,0,7,0,7,8,29,6,청담동
진흥,아파트,198407,WS,110.92,221.01,110.0,179,280000,490000,280000,95000,250000,100000,7030,8415,8415,2855,3857,3005,37.519107,127.053193,12,1,7,1,19,0,10,0,2,4,22,6,청담동
뉴현대리버빌,아파트,199612,WS,182.8,182.8,182.0,313,350000,350000,350000,0,0,,6357,6357,6357,0,0,,37.524255,127.055764,7,0,6,1,19,0,14,0,6,7,23,6,청담동
빌폴라리스,아파트,200910,WS,203.81,203.81,203.0,249,550000,550000,550000,0,0,,8957,8957,8957,0,0,,37.525509,127.053746,5,0,7,1,19,0,19,1,8,11,24,6,청담동
하우스에딘브로우,아파트,200410,WS,183.11,183.11,183.0,198,300000,300000,300000,0,0,,5419,5419,5419,0,0,,37.520385,127.044048,11,0,7,1,19,0,13,0,3,7,24,6,청담동
청담대우멤버스카운티V,아파트,200307,WS,170.36,181.03,170.0,177,0,0,,180000,180000,180000,0,0,,3288,3500,3500,37.527313,127.050532,4,0,7,1,19,0,17,1,4,9,28,6,청담동
청담대우멤버스카운티8차,아파트,200407,WS,153.3,153.3,153.0,222,310000,310000,310000,0,0,,6698,6698,6698,0,0,,37.527371,127.051018,2,0,6,1,19,0,16,1,4,8,26,6,청담동
더리버스청담(주상복합),아파트,201901,WS,49.5,49.5,49.0,519,150000,150000,150000,0,0,,10120,10120,10120,0,0,,37.524381,127.05538,7,0,6,1,19,0,14,0,6,7,23,6,청담동
청담상지리츠빌3차,아파트,199906,WS,277.14,277.14,277.0,0,350000,350000,350000,0,0,,4177,4177,4177,0,0,,37.526276,127.048814,9,0,6,1,19,0,19,1,6,13,30,6,청담동
청담e-편한세상4차,아파트,201102,WS,107.21,160.85,160.0,247,229000,350000,300000,0,0,,6095,7231,6198,0,0,,37.520634,127.046907,9,0,8,2,19,0,12,0,7,12,30,6,청담동
네이처포엠,오피스텔,200504,WS,88.2,101.31,91.0,298,100000,205000,205000,0,0,,3757,7447,7447,0,0,,37.525286,127.047209,10,0,8,2,19,0,18,1,5,15,29,6,청담동
연세힐하우스I,아파트,200312,WS,190.69,198.98,190.0,304,340000,350000,340000,0,0,,5677,6090,5916,0,0,,37.52837,127.0476,4,0,4,1,19,0,9,1,2,6,21,6,청담동
상지리츠빌카일룸2차,아파트,200608,WS,281.6,281.6,281.0,298,850000,1200000,850000,0,0,,10000,14117,10000,0,0,,37.52646,127.054288,5,0,6,1,19,0,13,1,4,9,22,6,청담동
